Gene	Gene_Name	Log10_Pvalue	Log_fold_change
ENSG00000013523	ANGEL1	-5.872	-0.471
ENSG00000143811	PYCR2	-12.567	-0.472
ENSG00000076604	TRAF4	-14.527	-0.472
ENSG00000136026	CKAP4	-13.591	-0.473
ENSG00000125656	CLPP	-10.405	-0.473
ENSG00000125733	TRIP10	-18.461	-0.473
ENSG00000090615	GOLGA3	-6.967	-0.473
ENSG00000108784	NAGLU	-8.716	-0.474
ENSG00000171163	ZNF692	-7.478	-0.474
ENSG00000111321	LTBR	-16.174	-0.475
ENSG00000079459	FDFT1	-14.166	-0.475
ENSG00000172009	THOP1	-14.691	-0.475
ENSG00000105186	ANKRD27	-11.089	-0.475
ENSG00000108788	MLX	-14.714	-0.477
ENSG00000163932	PRKCD	-9.154	-0.477
ENSG00000058091	CDK14	-8.291	-0.478
ENSG00000160256	FAM207A	-5.999	-0.479
ENSG00000171067	C11orf24	-10.736	-0.479
ENSG00000115504	EHBP1	-16.537	-0.479
ENSG00000162430	SEPN1	-9.407	-0.480
ENSG00000072958	AP1M1	-19.230	-0.480
ENSG00000034510	TMSB10	-12.992	-0.480
ENSG00000168137	SETD5	-12.145	-0.480
ENSG00000105355	PLIN3	-18.618	-0.481
ENSG00000226479	TMEM185B	-6.067	-0.481
ENSG00000136238	RAC1	-21.403	-0.481
ENSG00000110104	CCDC86	-18.034	-0.481
ENSG00000181191	PJA1	-4.997	-0.482
ENSG00000145782	ATG12	-14.319	-0.482
ENSG00000196372	ASB13	-9.630	-0.482
ENSG00000171603	CLSTN1	-10.180	-0.482
ENSG00000204520	MICA	-11.316	-0.483
ENSG00000141456	PELP1	-9.157	-0.484
ENSG00000110218	PANX1	-16.196	-0.484
ENSG00000110660	SLC35F2	-14.849	-0.484
ENSG00000101220	C20orf27	-12.023	-0.484
ENSG00000006831	ADIPOR2	-16.547	-0.484
ENSG00000140682	TGFB1I1	-7.495	-0.485
ENSG00000072310	SREBF1	-14.699	-0.485
ENSG00000100106	TRIOBP	-13.092	-0.485
ENSG00000203879	GDI1	-17.650	-0.485
ENSG00000100304	TTLL12	-19.034	-0.485
ENSG00000143761	ARF1	-18.607	-0.485
ENSG00000160877	NACC1	-9.507	-0.486
ENSG00000129347	KRI1	-12.927	-0.486
ENSG00000139433	GLTP	-12.210	-0.486
ENSG00000106628	POLD2	-13.778	-0.487
ENSG00000134250	NOTCH2	-6.371	-0.487
ENSG00000126767	ELK1	-10.148	-0.488
ENSG00000135392	DNAJC14	-8.826	-0.488
ENSG00000143303	RRNAD1	-9.527	-0.488
ENSG00000160211	G6PD	-11.540	-0.489
ENSG00000154122	ANKH	-13.390	-0.490
ENSG00000104892	KLC3	-9.961	-0.490
ENSG00000142634	EFHD2	-19.467	-0.490
ENSG00000124067	SLC12A4	-10.476	-0.491
ENSG00000099785	MARCH2	-3.334	-0.492
ENSG00000167460	TPM4	-20.845	-0.492
ENSG00000205250	E2F4	-20.347	-0.493
ENSG00000101940	WDR13	-18.400	-0.493
ENSG00000065559	MAP2K4	-9.887	-0.494
ENSG00000160932	LY6E	-9.498	-0.494
ENSG00000073536	NLE1	-15.264	-0.494
ENSG00000160293	VAV2	-13.960	-0.495
ENSG00000168528	SERINC2	-12.261	-0.495
ENSG00000169908	TM4SF1	-5.586	-0.495
ENSG00000184508	HDDC3	-4.321	-0.496
ENSG00000117280	RAB29	-16.428	-0.497
ENSG00000089154	GCN1	-12.095	-0.497
ENSG00000166133	RPUSD2	-4.264	-0.499
ENSG00000140105	WARS	-14.002	-0.499
ENSG00000102977	ACD	-7.967	-0.499
ENSG00000108518	PFN1	-15.390	-0.500
ENSG00000164111	ANXA5	-17.951	-0.500
ENSG00000159069	FBXW5	-12.845	-0.501
ENSG00000135926	TMBIM1	-22.811	-0.501
ENSG00000183624	HMCES	-13.266	-0.502
ENSG00000125447	GGA3	-8.841	-0.502
ENSG00000149043	SYT8	-11.839	-0.504
ENSG00000204463	BAG6	-19.135	-0.504
ENSG00000157191	NECAP2	-19.165	-0.505
ENSG00000074696	HACD3	-15.450	-0.505
ENSG00000099860	GADD45B	-6.131	-0.505
ENSG00000108669	CYTH1	-12.001	-0.505
ENSG00000082701	GSK3B	-12.749	-0.506
ENSG00000184232	OAF	-10.962	-0.506
ENSG00000165102	HGSNAT	-16.285	-0.506
ENSG00000139370	SLC15A4	-9.434	-0.506
ENSG00000243749	TMEM35B	-3.122	-0.507
ENSG00000109220	CHIC2	-5.039	-0.508
ENSG00000155366	RHOC	-17.941	-0.508
ENSG00000165175	MID1IP1	-12.155	-0.509
ENSG00000102316	MAGED2	-22.299	-0.510
ENSG00000011009	LYPLA2	-15.279	-0.511
ENSG00000070495	JMJD6	-10.194	-0.511
ENSG00000154328	NEIL2	-7.361	-0.512
ENSG00000198805	PNP	-13.728	-0.512
ENSG00000115350	POLE4	-9.328	-0.512
ENSG00000107130	NCS1	-18.797	-0.512
ENSG00000085998	POMGNT1	-21.817	-0.513
ENSG00000173821	RNF213	-6.754	-0.513
ENSG00000086189	DIMT1	-14.483	-0.513
ENSG00000123989	CHPF	-13.232	-0.514
ENSG00000094631	HDAC6	-15.437	-0.514
ENSG00000133315	MACROD1	-7.669	-0.514
ENSG00000168884	TNIP2	-10.459	-0.514
ENSG00000224051	CPTP	-7.836	-0.515
ENSG00000128595	CALU	-17.886	-0.516
ENSG00000141503	MINK1	-16.674	-0.516
ENSG00000132589	FLOT2	-18.672	-0.516
ENSG00000160014	CALM3	-23.073	-0.516
ENSG00000002834	LASP1	-22.475	-0.517
ENSG00000100297	MCM5	-7.927	-0.517
ENSG00000091409	ITGA6	-16.423	-0.517
ENSG00000197948	FCHSD1	-14.962	-0.517
ENSG00000143870	PDIA6	-22.266	-0.517
ENSG00000179222	MAGED1	-22.449	-0.518
ENSG00000242960	FTH1P23	-1.811	-0.518
ENSG00000125534	PPDPF	-6.299	-0.518
ENSG00000196449	YRDC	-7.049	-0.519
ENSG00000176903	PNMA1	-9.831	-0.519
ENSG00000122359	ANXA11	-21.963	-0.519
ENSG00000185236	RAB11B	-20.107	-0.521
ENSG00000169188	APEX2	-9.068	-0.521
ENSG00000108179	PPIF	-18.424	-0.523
ENSG00000181026	AEN	-14.973	-0.523
ENSG00000148824	MTG1	-2.484	-0.523
ENSG00000078747	ITCH	-14.775	-0.524
ENSG00000153391	INO80C	-8.217	-0.525
ENSG00000108509	CAMTA2	-10.178	-0.525
ENSG00000185340	GAS2L1	-9.580	-0.525
ENSG00000185122	HSF1	-22.792	-0.527
ENSG00000133243	BTBD2	-21.420	-0.527
ENSG00000114520	SNX4	-12.736	-0.528
ENSG00000125505	MBOAT7	-20.035	-0.528
ENSG00000214063	TSPAN4	-16.960	-0.529
ENSG00000157881	PANK4	-9.310	-0.529
ENSG00000100949	RABGGTA	-19.480	-0.529
ENSG00000148606	POLR3A	-14.668	-0.530
ENSG00000174996	KLC2	-17.846	-0.530
ENSG00000150990	DHX37	-11.461	-0.531
ENSG00000182240	BACE2	-18.682	-0.532
ENSG00000147955	SIGMAR1	-21.875	-0.534
ENSG00000277972	CISD3	-11.683	-0.536
ENSG00000188522	FAM83G	-13.430	-0.537
ENSG00000100139	MICALL1	-15.807	-0.537
ENSG00000099331	MYO9B	-8.738	-0.538
ENSG00000090863	GLG1	-9.575	-0.539
ENSG00000090372	STRN4	-21.069	-0.540
ENSG00000140598	EFL1	-21.755	-0.540
ENSG00000181830	SLC35C1	-20.036	-0.540
ENSG00000099875	MKNK2	-17.722	-0.541
ENSG00000173621	LRFN4	-14.866	-0.541
ENSG00000065357	DGKA	-20.476	-0.541
ENSG00000105287	PRKD2	-18.298	-0.541
ENSG00000203485	INF2	-17.718	-0.542
ENSG00000055483	USP36	-13.209	-0.543
ENSG00000137076	TLN1	-14.131	-0.543
ENSG00000123739	PLA2G12A	-11.749	-0.543
ENSG00000125520	SLC2A4RG	-17.181	-0.543
ENSG00000110063	DCPS	-11.990	-0.544
ENSG00000143179	UCK2	-24.631	-0.544
ENSG00000107331	ABCA2	-9.732	-0.544
ENSG00000164062	APEH	-21.553	-0.544
ENSG00000197930	ERO1A	-23.212	-0.544
ENSG00000227500	SCAMP4	-13.632	-0.546
ENSG00000185033	SEMA4B	-14.494	-0.546
ENSG00000186716	BCR	-12.771	-0.546
ENSG00000127418	FGFRL1	-9.513	-0.547
ENSG00000073111	MCM2	-8.759	-0.549
ENSG00000160606	TLCD1	-6.215	-0.550
ENSG00000130021	PUDP	-15.055	-0.550
ENSG00000147065	MSN	-23.834	-0.550
ENSG00000131788	PIAS3	-16.053	-0.550
ENSG00000164880	INTS1	-15.469	-0.550
ENSG00000170322	NFRKB	-15.355	-0.551
ENSG00000179526	SHARPIN	-21.396	-0.552
ENSG00000104419	NDRG1	-27.577	-0.552
ENSG00000142655	PEX14	-8.547	-0.552
ENSG00000117411	B4GALT2	-22.149	-0.555
ENSG00000170955	PRKCDBP	-8.593	-0.555
ENSG00000100345	MYH9	-15.957	-0.555
ENSG00000241990	PRR34-AS1	-3.459	-0.555
ENSG00000142669	SH3BGRL3	-17.712	-0.556
ENSG00000134109	EDEM1	-14.688	-0.556
ENSG00000137393	RNF144B	-14.773	-0.556
ENSG00000175376	EIF1AD	-11.000	-0.557
ENSG00000129187	DCTD	-19.731	-0.558
ENSG00000178038	ALS2CL	-12.571	-0.558
ENSG00000204977	TRIM13	-11.643	-0.559
ENSG00000167601	AXL	-11.217	-0.559
ENSG00000090861	AARS	-21.084	-0.559
ENSG00000068323	TFE3	-18.930	-0.560
ENSG00000001630	CYP51A1	-8.192	-0.562
ENSG00000183853	KIRREL	-12.198	-0.562
ENSG00000106299	WASL	-17.101	-0.564
ENSG00000168488	ATXN2L	-15.920	-0.566
ENSG00000181788	SIAH2	-14.793	-0.566
ENSG00000142192	APP	-17.170	-0.566
ENSG00000130958	SLC35D2	-13.598	-0.566
ENSG00000160113	NR2F6	-12.217	-0.567
ENSG00000154945	ANKRD40	-11.142	-0.567
ENSG00000146083	RNF44	-13.020	-0.568
ENSG00000078369	GNB1	-25.606	-0.569
ENSG00000159840	ZYX	-26.181	-0.570
ENSG00000102890	ELMO3	-28.548	-0.572
ENSG00000167965	MLST8	-17.738	-0.572
ENSG00000120314	WDR55	-19.559	-0.572
ENSG00000070423	RNF126	-16.828	-0.573
ENSG00000162129	CLPB	-17.861	-0.573
ENSG00000157827	FMNL2	-17.628	-0.575
ENSG00000134086	VHL	-10.966	-0.576
ENSG00000162194	LBHD1	-3.445	-0.576
ENSG00000185000	DGAT1	-21.115	-0.576
ENSG00000101000	PROCR	-19.216	-0.576
ENSG00000116691	MIIP	-6.992	-0.578
ENSG00000165802	NSMF	-21.305	-0.580
ENSG00000118900	UBN1	-13.721	-0.580
ENSG00000132661	NXT1	-17.694	-0.580
ENSG00000233461	RP11-295G20.2	-7.411	-0.581
ENSG00000177854	TMEM187	-8.910	-0.583
ENSG00000091436	AC013461.1	-23.989	-0.583
ENSG00000144645	OSBPL10	-24.333	-0.583
ENSG00000160752	FDPS	-17.038	-0.583
ENSG00000243335	KCTD7	-5.410	-0.583
ENSG00000103653	CSK	-15.042	-0.583
ENSG00000114850	SSR3	-22.460	-0.583
ENSG00000076108	BAZ2A	-12.630	-0.584
ENSG00000124181	PLCG1	-13.353	-0.584
ENSG00000143622	RIT1	-16.381	-0.584
ENSG00000130810	PPAN	-6.837	-0.585
ENSG00000180098	TRNAU1AP	-11.592	-0.585
ENSG00000182054	IDH2	-7.356	-0.586
ENSG00000149016	TUT1	-6.949	-0.586
ENSG00000141644	MBD1	-18.299	-0.589
ENSG00000140521	POLG	-19.692	-0.589
ENSG00000033100	CHPF2	-13.659	-0.589
ENSG00000075790	BCAP29	-22.437	-0.589
ENSG00000160214	RRP1	-14.652	-0.589
ENSG00000137073	UBAP2	-19.525	-0.590
ENSG00000143322	ABL2	-9.490	-0.590
ENSG00000127481	UBR4	-8.548	-0.591
ENSG00000087460	GNAS	-35.210	-0.592
ENSG00000116337	AMPD2	-17.657	-0.593
ENSG00000120889	TNFRSF10B	-24.102	-0.593
ENSG00000113615	SEC24A	-14.493	-0.595
ENSG00000160570	DEDD2	-17.918	-0.595
ENSG00000149485	FADS1	-24.652	-0.597
ENSG00000182095	TNRC18	-9.560	-0.597
ENSG00000148180	GSN	-13.339	-0.598
ENSG00000174437	ATP2A2	-15.506	-0.599
ENSG00000233901	LINC01503	-9.951	-0.599
ENSG00000266338	NBPF15	-11.745	-0.600
ENSG00000063245	EPN1	-18.621	-0.600
ENSG00000100994	PYGB	-20.005	-0.601
ENSG00000073921	PICALM	-19.314	-0.601
ENSG00000163659	TIPARP	-31.063	-0.602
ENSG00000154222	CC2D1B	-17.918	-0.602
ENSG00000148396	SEC16A	-10.424	-0.602
ENSG00000065911	MTHFD2	-23.479	-0.605
ENSG00000197879	MYO1C	-29.731	-0.605
ENSG00000087152	ATXN7L3	-18.767	-0.605
ENSG00000165476	REEP3	-19.365	-0.606
ENSG00000163874	ZC3H12A	-10.954	-0.607
ENSG00000167799	NUDT8	-4.435	-0.607
ENSG00000128016	ZFP36	-21.315	-0.607
ENSG00000138119	MYOF	-27.875	-0.608
ENSG00000039650	PNKP	-13.897	-0.609
ENSG00000204351	SKIV2L	-14.748	-0.609
ENSG00000013563	DNASE1L1	-29.074	-0.609
ENSG00000142207	URB1	-10.587	-0.609
ENSG00000131373	HACL1	-9.554	-0.610
ENSG00000113716	HMGXB3	-15.801	-0.610
ENSG00000073905	VDAC1P1	-12.249	-0.610
ENSG00000111676	ATN1	-16.772	-0.612
ENSG00000013588	GPRC5A	-18.139	-0.612
ENSG00000132382	MYBBP1A	-21.614	-0.614
ENSG00000102265	TIMP1	-13.252	-0.614
ENSG00000172780	RAB43	-1.875	-0.614
ENSG00000141480	ARRB2	-9.582	-0.615
ENSG00000186867	QRFPR	-6.544	-0.615
ENSG00000117593	DARS2	-18.641	-0.616
ENSG00000106246	PTCD1	-6.391	-0.616
ENSG00000140400	MAN2C1	-15.039	-0.616
ENSG00000188015	S100A3	-7.570	-0.617
ENSG00000054277	OPN3	-23.084	-0.617
ENSG00000197070	ARRDC1	-24.778	-0.618
ENSG00000136044	APPL2	-20.153	-0.619
ENSG00000135334	AKIRIN2	-11.636	-0.619
ENSG00000196754	S100A2	-18.272	-0.619
ENSG00000142453	CARM1	-22.890	-0.620
ENSG00000171302	CANT1	-22.226	-0.621
ENSG00000173530	TNFRSF10D	-29.987	-0.621
ENSG00000178585	CTNNBIP1	-25.491	-0.621
ENSG00000149269	PAK1	-18.029	-0.621
ENSG00000106397	PLOD3	-28.973	-0.622
ENSG00000104880	ARHGEF18	-5.530	-0.623
ENSG00000165689	SDCCAG3	-15.903	-0.624
ENSG00000167778	SPRYD3	-22.468	-0.624
ENSG00000183864	TOB2	-19.069	-0.625
ENSG00000123146	ADGRE5	-15.523	-0.626
ENSG00000080845	DLGAP4	-27.166	-0.626
ENSG00000125844	RRBP1	-14.626	-0.626
ENSG00000141522	ARHGDIA	-24.034	-0.626
ENSG00000071655	MBD3	-24.222	-0.626
ENSG00000186174	BCL9L	-12.418	-0.627
ENSG00000198911	SREBF2	-30.411	-0.627
ENSG00000064666	CNN2	-28.782	-0.629
ENSG00000114867	EIF4G1	-22.756	-0.629
ENSG00000242616	GNG10	-7.393	-0.630
ENSG00000162585	FAAP20	-6.496	-0.631
ENSG00000105063	PPP6R1	-21.631	-0.631
ENSG00000131037	EPS8L1	-6.870	-0.631
ENSG00000071626	DAZAP1	-24.837	-0.632
ENSG00000147813	NAPRT	-27.730	-0.633
ENSG00000172534	HCFC1	-13.634	-0.633
ENSG00000083444	PLOD1	-22.381	-0.635
ENSG00000141458	NPC1	-18.054	-0.635
ENSG00000168924	LETM1	-19.791	-0.635
ENSG00000167775	CD320	-16.571	-0.635
ENSG00000103126	AXIN1	-11.202	-0.636
ENSG00000153006	SREK1IP1	-21.586	-0.637
ENSG00000169750	RAC3	-10.109	-0.638
ENSG00000105971	CAV2	-38.020	-0.639
ENSG00000106105	GARS	-29.658	-0.639
ENSG00000164933	SLC25A32	-18.938	-0.640
ENSG00000180921	FAM83H	-19.110	-0.642
ENSG00000133065	SLC41A1	-15.524	-0.642
ENSG00000153815	CMIP	-16.151	-0.642
ENSG00000168268	NT5DC2	-26.680	-0.643
ENSG00000104936	DMPK	-8.313	-0.645
ENSG00000169180	XPO6	-24.608	-0.646
ENSG00000068489	PRR11	-22.806	-0.647
ENSG00000065485	PDIA5	-17.909	-0.647
ENSG00000164733	CTSB	-39.088	-0.648
ENSG00000116679	IVNS1ABP	-29.519	-0.649
ENSG00000100221	JOSD1	-20.520	-0.649
ENSG00000182979	MTA1	-22.446	-0.650
ENSG00000205730	ITPRIPL2	-12.216	-0.650
ENSG00000241852	C8orf58	-9.789	-0.650
ENSG00000019549	SNAI2	-32.700	-0.652
ENSG00000198742	SMURF1	-20.497	-0.652
ENSG00000162073	PAQR4	-10.844	-0.654
ENSG00000116016	EPAS1	-27.444	-0.654
ENSG00000189306	RRP7A	-24.643	-0.654
ENSG00000135631	RAB11FIP5	-25.833	-0.654
ENSG00000090776	EFNB1	-32.036	-0.655
ENSG00000167578	RAB4B	-4.198	-0.656
ENSG00000104881	PPP1R13L	-22.151	-0.658
ENSG00000170043	TRAPPC1	-26.878	-0.659
ENSG00000051108	HERPUD1	-30.048	-0.660
ENSG00000147535	PLPP5	-9.868	-0.661
ENSG00000076201	PTPN23	-11.155	-0.661
ENSG00000136193	SCRN1	-25.723	-0.662
ENSG00000235162	C12orf75	-13.209	-0.662
ENSG00000213080	RP11-312J18.5	-7.685	-0.663
ENSG00000011007	TCEB3	-24.992	-0.664
ENSG00000128298	BAIAP2L2	-6.566	-0.665
ENSG00000125459	MSTO1	-7.028	-0.666
ENSG00000012061	ERCC1	-34.034	-0.666
ENSG00000105771	SMG9	-19.607	-0.666
ENSG00000154079	SDHAF4	-8.172	-0.667
ENSG00000162302	RPS6KA4	-26.541	-0.669
ENSG00000196498	NCOR2	-10.744	-0.669
ENSG00000126461	SCAF1	-23.366	-0.670
ENSG00000131069	ACSS2	-29.987	-0.671
ENSG00000146112	PPP1R18	-31.599	-0.672
ENSG00000177426	TGIF1	-25.139	-0.673
ENSG00000162909	CAPN2	-44.820	-0.674
ENSG00000118816	CCNI	-37.279	-0.674
ENSG00000176619	LMNB2	-28.087	-0.674
ENSG00000136279	DBNL	-30.171	-0.675
ENSG00000129667	RHBDF2	-11.377	-0.676
ENSG00000097007	ABL1	-18.194	-0.677
ENSG00000173848	NET1	-33.893	-0.677
ENSG00000100241	SBF1	-20.689	-0.677
ENSG00000158669	GPAT4	-28.114	-0.677
ENSG00000102312	PORCN	-16.666	-0.678
ENSG00000213406	ANXA2P1	-4.622	-0.678
ENSG00000151929	BAG3	-32.863	-0.680
ENSG00000198042	MAK16	-16.893	-0.682
ENSG00000006453	BAIAP2L1	-34.289	-0.682
ENSG00000179119	SPTY2D1	-22.528	-0.686
ENSG00000118503	TNFAIP3	-18.357	-0.691
ENSG00000139645	ANKRD52	-13.514	-0.692
ENSG00000198792	TMEM184B	-30.167	-0.692
ENSG00000169710	FASN	-20.732	-0.693
ENSG00000143384	MCL1	-35.792	-0.696
ENSG00000101189	MRGBP	-20.799	-0.696
ENSG00000132635	PCED1A	-18.147	-0.697
ENSG00000232389	RP11-134K13.2	-6.594	-0.697
ENSG00000105520	PLPPR2	-30.728	-0.698
ENSG00000032444	PNPLA6	-27.338	-0.698
ENSG00000104635	SLC39A14	-21.781	-0.698
ENSG00000177731	FLII	-38.715	-0.700
ENSG00000085872	CHERP	-22.618	-0.700
ENSG00000144120	TMEM177	-6.861	-0.700
ENSG00000198858	R3HDM4	-27.710	-0.702
ENSG00000125753	VASP	-39.863	-0.703
ENSG00000132541	RIDA	-14.183	-0.706
ENSG00000112578	BYSL	-20.381	-0.706
ENSG00000037042	TUBG2	-8.532	-0.706
ENSG00000176225	RTTN	-21.313	-0.707
ENSG00000157110	RBPMS	-18.245	-0.709
ENSG00000099917	MED15	-35.065	-0.710
ENSG00000128228	SDF2L1	-8.983	-0.713
ENSG00000096433	ITPR3	-19.340	-0.713
ENSG00000138031	ADCY3	-16.397	-0.715
ENSG00000117385	P3H1	-14.360	-0.716
ENSG00000106635	BCL7B	-36.524	-0.716
ENSG00000184216	IRAK1	-32.744	-0.719
ENSG00000168495	POLR3D	-33.821	-0.719
ENSG00000270231	NBPF8	-9.953	-0.720
ENSG00000160691	SHC1	-40.289	-0.721
ENSG00000183943	PRKX	-25.941	-0.721
ENSG00000140564	FURIN	-30.233	-0.722
ENSG00000164237	CMBL	-26.003	-0.724
ENSG00000135679	MDM2	-32.382	-0.728
ENSG00000107815	C10orf2	-18.340	-0.729
ENSG00000136295	TTYH3	-22.094	-0.729
ENSG00000131746	TNS4	-32.013	-0.729
ENSG00000165886	UBTD1	-20.661	-0.730
ENSG00000166250	CLMP	-36.154	-0.731
ENSG00000100504	PYGL	-37.724	-0.733
ENSG00000065600	TMEM206	-14.235	-0.735
ENSG00000189060	H1F0	-21.554	-0.737
ENSG00000175806	MSRA	-12.087	-0.739
ENSG00000057294	PKP2	-38.461	-0.743
ENSG00000023330	ALAS1	-29.230	-0.744
ENSG00000170779	CDCA4	-26.820	-0.745
ENSG00000172216	CEBPB	-24.887	-0.745
ENSG00000006118	TMEM132A	-29.084	-0.745
ENSG00000175115	PACS1	-31.615	-0.746
ENSG00000109736	MFSD10	-48.957	-0.746
ENSG00000184640	SEPT9	-32.656	-0.747
ENSG00000161179	YDJC	-19.102	-0.747
ENSG00000133657	ATP13A3	-32.228	-0.747
ENSG00000272391	POM121C	-26.889	-0.748
ENSG00000179409	GEMIN4	-27.535	-0.749
ENSG00000130429	ARPC1B	-32.781	-0.749
ENSG00000171793	CTPS1	-29.300	-0.749
ENSG00000145715	RASA1	-29.937	-0.751
ENSG00000126522	ASL	-22.604	-0.754
ENSG00000081692	JMJD4	-22.067	-0.755
ENSG00000142798	HSPG2	-8.567	-0.755
ENSG00000006534	ALDH3B1	-25.935	-0.756
ENSG00000185800	DMWD	-13.396	-0.757
ENSG00000100413	POLR3H	-28.183	-0.758
ENSG00000197905	TEAD4	-18.721	-0.761
ENSG00000142327	RNPEPL1	-36.138	-0.762
ENSG00000111057	KRT18	-30.626	-0.763
ENSG00000067057	PFKP	-44.469	-0.767
ENSG00000144579	CTDSP1	-34.425	-0.767
ENSG00000197122	SRC	-28.488	-0.769
ENSG00000044574	HSPA5	-34.609	-0.770
ENSG00000029639	TFB1M	-9.698	-0.771
ENSG00000123684	LPGAT1	-29.729	-0.771
ENSG00000180304	OAZ2	-36.377	-0.772
ENSG00000116711	PLA2G4A	-12.649	-0.773
ENSG00000049323	LTBP1	-23.724	-0.774
ENSG00000120437	ACAT2	-25.278	-0.774
ENSG00000237441	RGL2	-24.869	-0.774
ENSG00000204469	PRRC2A	-21.597	-0.775
ENSG00000084774	CAD	-21.736	-0.776
ENSG00000167508	MVD	-25.793	-0.777
ENSG00000129925	TMEM8A	-15.732	-0.778
ENSG00000182934	SRPRA	-50.565	-0.783
ENSG00000232533	AC093673.5	-8.231	-0.785
ENSG00000235750	KIAA0040	-34.605	-0.786
ENSG00000104689	TNFRSF10A	-41.193	-0.786
ENSG00000119408	NEK6	-22.485	-0.788
ENSG00000267519	MIR24-2	-16.976	-0.792
ENSG00000160767	FAM189B	-36.276	-0.795
ENSG00000128641	MYO1B	-52.273	-0.795
ENSG00000160410	SHKBP1	-34.533	-0.798
ENSG00000085063	CD59	-51.676	-0.798
ENSG00000247626	MARS2	-15.954	-0.799
ENSG00000043143	JADE2	-32.668	-0.799
ENSG00000107957	SH3PXD2A	-16.781	-0.801
ENSG00000178209	PLEC	-15.744	-0.801
ENSG00000099194	SCD	-32.308	-0.802
ENSG00000130202	NECTIN2	-31.061	-0.802
ENSG00000151135	TMEM263	-20.528	-0.806
ENSG00000148840	PPRC1	-21.461	-0.810
ENSG00000176022	B3GALT6	-18.766	-0.811
ENSG00000073792	IGF2BP2	-44.881	-0.811
ENSG00000170525	PFKFB3	-26.030	-0.812
ENSG00000142910	TINAGL1	-23.550	-0.812
ENSG00000100889	PCK2	-21.194	-0.815
ENSG00000108854	SMURF2	-30.150	-0.815
ENSG00000183010	PYCR1	-32.401	-0.817
ENSG00000112511	PHF1	-22.669	-0.818
ENSG00000186577	C6orf1	-14.030	-0.818
ENSG00000162783	IER5	-46.139	-0.823
ENSG00000133794	ARNTL	-32.369	-0.824
ENSG00000233328	PFN1P1	-4.534	-0.824
ENSG00000159128	IFNGR2	-42.933	-0.826
ENSG00000111319	SCNN1A	-49.700	-0.826
ENSG00000188157	AGRN	-22.954	-0.826
ENSG00000089351	GRAMD1A	-52.377	-0.827
ENSG00000120896	SORBS3	-35.703	-0.828
ENSG00000166471	TMEM41B	-21.086	-0.829
ENSG00000127947	PTPN12	-40.196	-0.832
ENSG00000231991	ANXA2P2	-51.481	-0.833
ENSG00000127616	SMARCA4	-49.304	-0.833
ENSG00000099904	ZDHHC8	-28.134	-0.836
ENSG00000062822	POLD1	-25.158	-0.837
ENSG00000165475	CRYL1	-22.931	-0.837
ENSG00000277258	PCGF2	-25.572	-0.841
ENSG00000103335	PIEZO1	-25.756	-0.844
ENSG00000050820	BCAR1	-40.127	-0.845
ENSG00000182718	ANXA2	-54.210	-0.847
ENSG00000110400	NECTIN1	-36.432	-0.850
ENSG00000175215	CTDSP2	-35.929	-0.851
ENSG00000171848	RRM2	-15.384	-0.852
ENSG00000067082	KLF6	-45.086	-0.854
ENSG00000167491	GATAD2A	-44.291	-0.855
ENSG00000108578	BLMH	-25.492	-0.855
ENSG00000107796	ACTA2	-24.829	-0.856
ENSG00000130598	TNNI2	-17.475	-0.865
ENSG00000125744	RTN2	-28.484	-0.867
ENSG00000188910	GJB3	-43.683	-0.868
ENSG00000147459	DOCK5	-25.671	-0.868
ENSG00000160886	LY6K	-38.938	-0.869
ENSG00000123143	PKN1	-29.686	-0.872
ENSG00000079313	REXO1	-17.165	-0.874
ENSG00000258947	TUBB3	-10.517	-0.875
ENSG00000146535	GNA12	-38.638	-0.877
ENSG00000090020	SLC9A1	-24.159	-0.878
ENSG00000276547	PCDHGB5	-6.479	-0.881
ENSG00000083857	FAT1	-15.937	-0.883
ENSG00000114019	AMOTL2	-37.335	-0.884
ENSG00000103187	COTL1	-43.111	-0.886
ENSG00000114554	PLXNA1	-23.754	-0.887
ENSG00000034152	MAP2K3	-39.675	-0.888
ENSG00000166582	CENPV	-12.321	-0.890
ENSG00000204394	VARS	-55.145	-0.890
ENSG00000107960	OBFC1	-39.396	-0.891
ENSG00000026025	VIM	-38.040	-0.893
ENSG00000116871	MAP7D1	-51.123	-0.895
ENSG00000198517	MAFK	-35.131	-0.897
ENSG00000006282	SPATA20	-32.983	-0.898
ENSG00000169371	SNUPN	-18.667	-0.899
ENSG00000103202	NME4	-45.005	-0.899
ENSG00000147804	SLC39A4	-27.275	-0.901
ENSG00000002586	CD99	-57.543	-0.903
ENSG00000185262	UBALD2	-17.568	-0.904
ENSG00000115107	STEAP3	-52.798	-0.909
ENSG00000138821	SLC39A8	-20.822	-0.909
ENSG00000125730	C3	-39.076	-0.910
ENSG00000155254	MARVELD1	-39.459	-0.910
ENSG00000107404	DVL1	-59.136	-0.911
ENSG00000145220	LYAR	-33.260	-0.913
ENSG00000100522	GNPNAT1	-37.468	-0.913
ENSG00000129911	KLF16	-39.464	-0.914
ENSG00000127666	TICAM1	-37.319	-0.917
ENSG00000125746	EML2	-59.502	-0.921
ENSG00000243554	AC004967.7	-1.654	-0.925
ENSG00000254413	CHKB-CPT1B	-1.544	-0.926
ENSG00000067064	IDI1	-39.925	-0.928
