Gene	Gene_Name	Log10_Pvalue	Log_fold_change
ENSG00000160688	FLAD1	-11.137	-0.384
ENSG00000214114	MYCBP	-4.613	-0.384
ENSG00000243725	TTC4	-1.842	-0.384
ENSG00000135778	NTPCR	-11.575	-0.384
ENSG00000173409	ARV1	-5.168	-0.384
ENSG00000128311	TST	-7.695	-0.385
ENSG00000182512	GLRX5	-6.825	-0.385
ENSG00000214194	LINC00998	-9.420	-0.386
ENSG00000132471	WBP2	-16.263	-0.387
ENSG00000144827	ABHD10	-7.582	-0.387
ENSG00000063854	HAGH	-12.682	-0.388
ENSG00000133030	MPRIP	-16.802	-0.388
ENSG00000125744	RTN2	-6.745	-0.388
ENSG00000111737	RAB35	-11.532	-0.389
ENSG00000153037	SRP19	-3.980	-0.389
ENSG00000124356	STAMBP	-19.698	-0.390
ENSG00000159792	PSKH1	-4.923	-0.391
ENSG00000109103	UNC119	-5.970	-0.391
ENSG00000114779	ABHD14B	-10.493	-0.391
ENSG00000120805	ARL1	-16.569	-0.391
ENSG00000115963	RND3	-9.885	-0.392
ENSG00000158042	MRPL17	-18.298	-0.392
ENSG00000173171	MTX1	-6.138	-0.392
ENSG00000206503	HLA-A	-5.874	-0.392
ENSG00000118640	VAMP8	-20.128	-0.392
ENSG00000077721	UBE2A	-13.491	-0.392
ENSG00000065000	AP3D1	-18.741	-0.393
ENSG00000167114	SLC27A4	-9.925	-0.393
ENSG00000134996	OSTF1	-12.146	-0.393
ENSG00000114956	DGUOK	-14.872	-0.393
ENSG00000197081	IGF2R	-11.676	-0.394
ENSG00000073803	MAP3K13	-4.954	-0.394
ENSG00000174238	PITPNA	-9.419	-0.394
ENSG00000135720	DYNC1LI2	-15.625	-0.394
ENSG00000071655	MBD3	-10.217	-0.395
ENSG00000072518	MARK2	-10.813	-0.396
ENSG00000102100	SLC35A2	-5.498	-0.396
ENSG00000126767	ELK1	-7.416	-0.396
ENSG00000111707	SUDS3	-9.441	-0.397
ENSG00000167543	TP53I13	-6.468	-0.397
ENSG00000244687	UBE2V1	-3.710	-0.397
ENSG00000188612	SUMO2	-17.834	-0.397
ENSG00000112473	SLC39A7	-17.174	-0.397
ENSG00000071127	WDR1	-25.036	-0.398
ENSG00000152684	PELO	-11.768	-0.399
ENSG00000196715	VKORC1L1	-6.702	-0.399
ENSG00000009844	VTA1	-14.361	-0.399
ENSG00000105438	KDELR1	-19.255	-0.399
ENSG00000166887	VPS39	-10.178	-0.399
ENSG00000104325	DECR1	-15.564	-0.400
ENSG00000232112	TMA7	-16.675	-0.400
ENSG00000259494	MRPL46	-3.147	-0.401
ENSG00000074842	MYDGF	-15.544	-0.401
ENSG00000159884	CCDC107	-3.571	-0.401
ENSG00000164576	SAP30L	-4.125	-0.401
ENSG00000166548	TK2	-5.971	-0.401
ENSG00000141582	CBX4	-6.541	-0.401
ENSG00000160695	VPS11	-7.998	-0.402
ENSG00000158292	GPR153	-5.573	-0.403
ENSG00000174282	ZBTB4	-15.508	-0.403
ENSG00000198961	PJA2	-14.407	-0.404
ENSG00000115415	STAT1	-15.105	-0.404
ENSG00000105669	COPE	-19.242	-0.404
ENSG00000128524	ATP6V1F	-21.080	-0.404
ENSG00000125753	VASP	-10.174	-0.405
ENSG00000103043	VAC14	-7.545	-0.405
ENSG00000186222	BLOC1S4	-4.851	-0.405
ENSG00000116260	QSOX1	-11.505	-0.405
ENSG00000196352	CD55	-12.145	-0.405
ENSG00000244038	DDOST	-16.740	-0.405
ENSG00000144357	UBR3	-7.932	-0.406
ENSG00000118579	MED28	-11.805	-0.407
ENSG00000135587	SMPD2	-4.304	-0.407
ENSG00000117640	MTFR1L	-11.175	-0.407
ENSG00000236814	RP11-446E9.1	-2.310	-0.408
ENSG00000106153	CHCHD2	-18.800	-0.408
ENSG00000182541	LIMK2	-14.304	-0.408
ENSG00000182087	TMEM259	-16.615	-0.408
ENSG00000119650	IFT43	-4.673	-0.409
ENSG00000181885	CLDN7	-16.016	-0.409
ENSG00000175166	PSMD2	-15.633	-0.409
ENSG00000109046	WSB1	-6.125	-0.409
ENSG00000142784	WDTC1	-11.781	-0.410
ENSG00000128185	DGCR6L	-7.526	-0.411
ENSG00000198792	TMEM184B	-14.250	-0.413
ENSG00000131899	LLGL1	-14.244	-0.413
ENSG00000141736	ERBB2	-13.088	-0.413
ENSG00000143622	RIT1	-10.058	-0.413
ENSG00000048649	RSF1	-9.081	-0.414
ENSG00000148341	SH3GLB2	-10.290	-0.414
ENSG00000139624	CERS5	-11.598	-0.414
ENSG00000170846	AC093323.3	-3.239	-0.414
ENSG00000107789	MINPP1	-3.981	-0.415
ENSG00000017260	ATP2C1	-20.174	-0.415
ENSG00000179195	ZNF664	-18.699	-0.415
ENSG00000180104	EXOC3	-10.688	-0.415
ENSG00000197713	RPE	-10.924	-0.416
ENSG00000169032	MAP2K1	-22.940	-0.416
ENSG00000198668	CALM1	-18.182	-0.416
ENSG00000131473	ACLY	-20.752	-0.416
ENSG00000114993	RTKN	-18.731	-0.417
ENSG00000085063	CD59	-24.324	-0.417
ENSG00000174996	KLC2	-13.758	-0.417
ENSG00000116649	SRM	-19.001	-0.418
ENSG00000123444	KBTBD4	-4.105	-0.418
ENSG00000100938	GMPR2	-12.500	-0.419
ENSG00000272779	LL22NC03-80A10.6	-2.988	-0.419
ENSG00000203485	INF2	-17.011	-0.420
ENSG00000110651	CD81	-21.292	-0.420
ENSG00000184432	COPB2	-20.591	-0.420
ENSG00000164209	SLC25A46	-6.937	-0.421
ENSG00000198517	MAFK	-6.907	-0.421
ENSG00000275074	NUDT18	-3.891	-0.421
ENSG00000164331	ANKRA2	-6.184	-0.421
ENSG00000254986	DPP3	-13.567	-0.421
ENSG00000184209	SNRNP35	-2.999	-0.421
ENSG00000166479	TMX3	-7.662	-0.422
ENSG00000125863	MKKS	-7.048	-0.422
ENSG00000164096	C4orf3	-10.993	-0.422
ENSG00000141378	PTRH2	-13.654	-0.423
ENSG00000204438	GPANK1	-5.664	-0.423
ENSG00000151498	ACAD8	-7.358	-0.424
ENSG00000161999	JMJD8	-9.020	-0.424
ENSG00000096080	MRPS18A	-14.197	-0.424
ENSG00000116815	CD58	-5.101	-0.425
ENSG00000221968	FADS3	-9.476	-0.425
ENSG00000149476	TKFC	-7.700	-0.425
ENSG00000161203	AP2M1	-27.518	-0.425
ENSG00000255737	AGAP2-AS1	-3.803	-0.425
ENSG00000158526	TSR2	-6.277	-0.426
ENSG00000067113	PLPP1	-3.707	-0.427
ENSG00000172465	TCEAL1	-3.382	-0.427
ENSG00000125995	ROMO1	-18.537	-0.429
ENSG00000157911	PEX10	-8.562	-0.430
ENSG00000123983	ACSL3	-16.935	-0.430
ENSG00000153179	RASSF3	-9.939	-0.430
ENSG00000124733	MEA1	-16.673	-0.430
ENSG00000168159	RNF187	-17.076	-0.430
ENSG00000084090	STARD7	-17.689	-0.430
ENSG00000165152	TMEM246	-9.250	-0.431
ENSG00000138175	ARL3	-8.931	-0.431
ENSG00000136463	TACO1	-11.018	-0.431
ENSG00000170571	EMB	-10.725	-0.431
ENSG00000144455	SUMF1	-7.343	-0.432
ENSG00000170445	HARS	-18.252	-0.433
ENSG00000141985	SH3GL1	-18.659	-0.433
ENSG00000272888	LINC01578	-2.937	-0.433
ENSG00000162736	NCSTN	-16.553	-0.434
ENSG00000084733	RAB10	-23.672	-0.434
ENSG00000134504	KCTD1	-7.838	-0.434
ENSG00000101473	ACOT8	-6.280	-0.434
ENSG00000111652	COPS7A	-17.177	-0.434
ENSG00000143158	MPC2	-17.627	-0.434
ENSG00000112304	ACOT13	-20.498	-0.434
ENSG00000180573	HIST1H2AC	-11.867	-0.434
ENSG00000179151	EDC3	-13.937	-0.435
ENSG00000143420	ENSA	-22.543	-0.435
ENSG00000156535	CD109	-9.124	-0.435
ENSG00000244005	NFS1	-13.448	-0.435
ENSG00000085433	WDR47	-6.143	-0.435
ENSG00000131943	C19orf12	-7.447	-0.435
ENSG00000158373	HIST1H2BD	-7.776	-0.436
ENSG00000099203	TMED1	-9.947	-0.436
ENSG00000105401	CDC37	-25.619	-0.436
ENSG00000114650	SCAP	-18.208	-0.436
ENSG00000148660	CAMK2G	-14.923	-0.437
ENSG00000079432	CIC	-19.010	-0.437
ENSG00000243749	TMEM35B	-2.429	-0.437
ENSG00000120451	SNX19	-15.988	-0.438
ENSG00000105393	BABAM1	-15.700	-0.438
ENSG00000198715	GLMP	-10.133	-0.438
ENSG00000197345	MRPL21	-15.455	-0.438
ENSG00000075975	MKRN2	-7.974	-0.438
ENSG00000141098	GFOD2	-5.396	-0.438
ENSG00000137409	MTCH1	-21.211	-0.438
ENSG00000071553	ATP6AP1	-16.394	-0.438
ENSG00000086504	MRPL28	-16.348	-0.438
ENSG00000143164	DCAF6	-19.731	-0.438
ENSG00000152102	FAM168B	-19.472	-0.439
ENSG00000183444	OR7E38P	-4.238	-0.440
ENSG00000185825	BCAP31	-22.539	-0.440
ENSG00000137699	TRIM29	-25.211	-0.441
ENSG00000148334	PTGES2	-9.355	-0.442
ENSG00000189043	NDUFA4	-24.731	-0.442
ENSG00000189241	TSPYL1	-13.584	-0.442
ENSG00000137714	FDX1	-8.300	-0.442
ENSG00000167315	ACAA2	-18.795	-0.442
ENSG00000107521	HPS1	-13.819	-0.442
ENSG00000101199	ARFGAP1	-14.038	-0.444
ENSG00000175592	FOSL1	-13.385	-0.444
ENSG00000147010	SH3KBP1	-23.918	-0.445
ENSG00000149743	TRPT1	-8.995	-0.445
ENSG00000173120	KDM2A	-15.097	-0.446
ENSG00000132467	UTP3	-16.978	-0.446
ENSG00000214941	ZSWIM7	-3.448	-0.446
ENSG00000136478	TEX2	-16.763	-0.447
ENSG00000010803	SCMH1	-7.584	-0.447
ENSG00000205426	KRT81	-19.190	-0.447
ENSG00000281398	SNHG4	-2.990	-0.447
ENSG00000133983	COX16	-15.454	-0.447
ENSG00000183255	PTTG1IP	-22.314	-0.448
ENSG00000103266	STUB1	-18.937	-0.448
ENSG00000155368	DBI	-19.332	-0.448
ENSG00000072786	STK10	-22.742	-0.448
ENSG00000068697	LAPTM4A	-19.088	-0.448
ENSG00000171314	PGAM1	-17.324	-0.448
ENSG00000155252	PI4K2A	-13.124	-0.449
ENSG00000101040	ZMYND8	-11.047	-0.449
ENSG00000153029	MR1	-17.197	-0.449
ENSG00000133835	HSD17B4	-22.389	-0.449
ENSG00000106803	SEC61B	-22.604	-0.449
ENSG00000167930	FAM234A	-7.201	-0.449
ENSG00000013523	ANGEL1	-8.876	-0.450
ENSG00000180901	KCTD2	-11.778	-0.450
ENSG00000161618	ALDH16A1	-6.367	-0.451
ENSG00000102316	MAGED2	-17.599	-0.452
ENSG00000164105	SAP30	-3.393	-0.452
ENSG00000130312	MRPL34	-9.935	-0.452
ENSG00000077549	CAPZB	-26.085	-0.452
ENSG00000143457	GOLPH3L	-10.166	-0.453
ENSG00000104774	MAN2B1	-14.706	-0.453
ENSG00000172315	TP53RK	-8.927	-0.454
ENSG00000117408	IPO13	-8.491	-0.455
ENSG00000110536	PTPMT1	-6.975	-0.455
ENSG00000107816	LZTS2	-15.522	-0.456
ENSG00000143870	PDIA6	-28.337	-0.457
ENSG00000178913	TAF7	-21.734	-0.457
ENSG00000182473	EXOC7	-20.830	-0.458
ENSG00000188021	UBQLN2	-8.198	-0.458
ENSG00000105671	DDX49	-13.538	-0.459
ENSG00000181817	LSM10	-9.163	-0.459
ENSG00000107372	ZFAND5	-13.799	-0.460
ENSG00000116285	ERRFI1	-14.430	-0.460
ENSG00000171603	CLSTN1	-20.452	-0.460
ENSG00000099817	POLR2E	-23.968	-0.461
ENSG00000148248	SURF4	-23.516	-0.461
ENSG00000176046	NUPR1	-9.544	-0.461
ENSG00000122643	NT5C3A	-6.874	-0.461
ENSG00000104823	ECH1	-28.005	-0.462
ENSG00000100991	TRPC4AP	-20.275	-0.462
ENSG00000148824	MTG1	-1.937	-0.463
ENSG00000148680	HTR7	-6.334	-0.463
ENSG00000204264	PSMB8	-19.065	-0.463
ENSG00000102890	ELMO3	-13.106	-0.463
ENSG00000109436	TBC1D9	-7.552	-0.464
ENSG00000105699	LSR	-17.848	-0.465
ENSG00000185800	DMWD	-9.373	-0.465
ENSG00000137364	TPMT	-14.867	-0.465
ENSG00000198746	GPATCH3	-4.382	-0.465
ENSG00000143545	RAB13	-21.356	-0.465
ENSG00000204427	ABHD16A	-1.647	-0.466
ENSG00000159658	EFCAB14	-18.741	-0.466
ENSG00000140990	NDUFB10	-20.069	-0.466
ENSG00000164961	KIAA0196	-14.960	-0.467
ENSG00000179051	RCC2	-23.274	-0.467
ENSG00000138757	G3BP2	-23.943	-0.467
ENSG00000105287	PRKD2	-16.769	-0.467
ENSG00000169976	SF3B5	-18.009	-0.467
ENSG00000055211	GINM1	-18.146	-0.467
ENSG00000158747	NBL1	-19.479	-0.468
ENSG00000159335	PTMS	-16.286	-0.468
ENSG00000123395	ATG101	-13.384	-0.468
ENSG00000186716	BCR	-25.706	-0.469
ENSG00000130706	ADRM1	-20.127	-0.470
ENSG00000122126	OCRL	-16.046	-0.470
ENSG00000243147	MRPL33	-15.189	-0.470
ENSG00000163382	NAXE	-25.053	-0.471
ENSG00000004864	SLC25A13	-8.141	-0.471
ENSG00000168273	SMIM4	-5.483	-0.472
ENSG00000117262	GPR89A	-1.691	-0.472
ENSG00000136807	CDK9	-8.271	-0.472
ENSG00000152700	SAR1B	-15.417	-0.472
ENSG00000065559	MAP2K4	-13.438	-0.472
ENSG00000129235	TXNDC17	-19.212	-0.473
ENSG00000168827	GFM1	-23.530	-0.474
ENSG00000100003	SEC14L2	-20.563	-0.475
ENSG00000163930	BAP1	-17.076	-0.475
ENSG00000115652	UXS1	-15.173	-0.476
ENSG00000197780	TAF13	-6.839	-0.477
ENSG00000090013	BLVRB	-22.765	-0.477
ENSG00000237441	RGL2	-20.189	-0.477
ENSG00000198561	CTNND1	-30.731	-0.478
ENSG00000106588	PSMA2	-3.770	-0.478
ENSG00000126214	KLC1	-10.085	-0.478
ENSG00000162734	PEA15	-22.377	-0.478
ENSG00000131187	F12	-9.633	-0.478
ENSG00000176978	DPP7	-16.402	-0.479
ENSG00000196914	ARHGEF12	-26.770	-0.480
ENSG00000204525	HLA-C	-24.419	-0.480
ENSG00000168924	LETM1	-19.997	-0.480
ENSG00000054611	TBC1D22A	-12.145	-0.481
ENSG00000040633	PHF23	-16.890	-0.481
ENSG00000131116	ZNF428	-4.983	-0.482
ENSG00000237493	RP11-603J24.7	-5.218	-0.483
ENSG00000157110	RBPMS	-8.618	-0.483
ENSG00000170892	TSEN34	-23.605	-0.484
ENSG00000138834	MAPK8IP3	-13.156	-0.484
ENSG00000123297	TSFM	-7.870	-0.485
ENSG00000104853	CLPTM1	-25.135	-0.485
ENSG00000104973	MED25	-12.888	-0.485
ENSG00000057019	DCBLD2	-24.754	-0.486
ENSG00000148291	SURF2	-8.968	-0.487
ENSG00000117862	TXNDC12	-21.662	-0.488
ENSG00000167770	OTUB1	-23.031	-0.488
ENSG00000108344	PSMD3	-22.220	-0.488
ENSG00000204316	MRPL38	-3.318	-0.489
ENSG00000099814	CEP170B	-12.939	-0.489
ENSG00000261461	UBE2MP1	-2.147	-0.489
ENSG00000002919	SNX11	-9.613	-0.490
ENSG00000170525	PFKFB3	-8.163	-0.490
ENSG00000241506	PSMC1P1	-1.792	-0.490
ENSG00000118515	SGK1	-15.459	-0.490
ENSG00000180992	MRPL14	-21.576	-0.491
ENSG00000131507	NDFIP1	-27.980	-0.491
ENSG00000131724	IL13RA1	-21.184	-0.491
ENSG00000267673	FDX2	-1.945	-0.491
ENSG00000172428	COPS9	-9.554	-0.492
ENSG00000131446	MGAT1	-23.627	-0.492
ENSG00000126822	PLEKHG3	-24.832	-0.492
ENSG00000133265	HSPBP1	-13.634	-0.493
ENSG00000196821	C6orf106	-25.986	-0.493
ENSG00000147164	SNX12	-21.530	-0.493
ENSG00000160789	LMNA	-25.008	-0.494
ENSG00000108523	RNF167	-24.751	-0.494
ENSG00000105701	FKBP8	-30.245	-0.495
ENSG00000169710	FASN	-30.052	-0.495
ENSG00000129636	ITFG1	-22.320	-0.495
ENSG00000132541	RIDA	-8.653	-0.496
ENSG00000051108	HERPUD1	-15.221	-0.496
ENSG00000162413	KLHL21	-23.788	-0.496
ENSG00000124198	ARFGEF2	-15.961	-0.497
ENSG00000143106	PSMA5	-24.367	-0.497
ENSG00000126945	HNRNPH2	-18.049	-0.498
ENSG00000223482	NUTM2A-AS1	-6.380	-0.498
ENSG00000102309	PIN4	-5.561	-0.499
ENSG00000113552	GNPDA1	-24.102	-0.499
ENSG00000163684	RPP14	-5.960	-0.500
ENSG00000142507	PSMB6	-28.154	-0.500
ENSG00000237289	CKMT1B	-1.493	-0.501
ENSG00000170791	CHCHD7	-13.433	-0.501
ENSG00000185896	LAMP1	-33.190	-0.501
ENSG00000174276	ZNHIT2	-3.261	-0.501
ENSG00000106636	YKT6	-24.999	-0.502
ENSG00000166946	CCNDBP1	-25.627	-0.502
ENSG00000085871	MGST2	-17.039	-0.503
ENSG00000109107	ALDOC	-12.460	-0.504
ENSG00000282034	RP11-2C24.9	-1.900	-0.504
ENSG00000227500	SCAMP4	-11.532	-0.504
ENSG00000159377	PSMB4	-37.958	-0.504
ENSG00000148450	MSRB2	-7.684	-0.506
ENSG00000135108	FBXO21	-10.175	-0.507
ENSG00000197136	PCNX3	-15.053	-0.507
ENSG00000181458	TMEM45A	-2.749	-0.508
ENSG00000109111	SUPT6H	-24.574	-0.508
ENSG00000146386	ABRACL	-18.680	-0.508
ENSG00000168282	MGAT2	-16.760	-0.508
ENSG00000067369	TP53BP1	-24.295	-0.509
ENSG00000125952	MAX	-13.433	-0.509
ENSG00000130731	METTL26	-15.970	-0.510
ENSG00000124098	FAM210B	-13.014	-0.510
ENSG00000110880	CORO1C	-33.131	-0.511
ENSG00000104142	VPS18	-15.404	-0.511
ENSG00000093144	ECHDC1	-14.866	-0.511
ENSG00000144591	GMPPA	-14.269	-0.512
ENSG00000100280	AP1B1	-24.893	-0.512
ENSG00000162076	FLYWCH2	-5.449	-0.513
ENSG00000165476	REEP3	-24.928	-0.513
ENSG00000002330	BAD	-17.661	-0.513
ENSG00000050130	JKAMP	-19.183	-0.513
ENSG00000175220	ARHGAP1	-23.412	-0.513
ENSG00000111726	CMAS	-19.617	-0.513
ENSG00000085978	ATG16L1	-19.901	-0.514
ENSG00000257727	CNPY2	-10.122	-0.514
ENSG00000134531	EMP1	-33.834	-0.514
ENSG00000197324	LRP10	-24.304	-0.514
ENSG00000107185	RGP1	-23.525	-0.514
ENSG00000233461	RP11-295G20.2	-7.161	-0.515
ENSG00000173950	XXYLT1	-9.515	-0.516
ENSG00000197982	C1orf122	-19.308	-0.517
ENSG00000136950	ARPC5L	-23.847	-0.517
ENSG00000172780	RAB43	-1.701	-0.517
ENSG00000117419	ERI3	-23.154	-0.517
ENSG00000160007	ARHGAP35	-18.719	-0.518
ENSG00000135441	BLOC1S1	-10.799	-0.518
ENSG00000160948	VPS28	-18.261	-0.519
ENSG00000090266	NDUFB2	-33.545	-0.519
ENSG00000134574	DDB2	-19.274	-0.519
ENSG00000168036	CTNNB1	-32.684	-0.519
ENSG00000135679	MDM2	-25.361	-0.519
ENSG00000072062	PRKACA	-20.305	-0.519
ENSG00000117305	HMGCL	-12.377	-0.519
ENSG00000049449	RCN1	-21.546	-0.520
ENSG00000153130	SCOC	-16.243	-0.521
ENSG00000136897	MRPL50	-13.627	-0.521
ENSG00000026508	CD44	-37.586	-0.521
ENSG00000132613	MTSS1L	-12.400	-0.521
ENSG00000182165	TP53TG1	-13.140	-0.521
ENSG00000117682	DHDDS	-19.120	-0.522
ENSG00000090020	SLC9A1	-20.838	-0.522
ENSG00000116455	WDR77	-15.452	-0.522
ENSG00000175634	RPS6KB2	-28.711	-0.522
ENSG00000082996	RNF13	-14.701	-0.522
ENSG00000185624	P4HB	-36.322	-0.523
ENSG00000197386	HTT	-24.493	-0.523
ENSG00000118804	STBD1	-3.132	-0.523
ENSG00000133606	MKRN1	-34.511	-0.523
ENSG00000104723	TUSC3	-28.538	-0.523
ENSG00000175970	UNC119B	-17.646	-0.524
ENSG00000143479	DYRK3	-5.852	-0.524
ENSG00000134590	FAM127A	-23.283	-0.525
ENSG00000164695	CHMP4C	-8.890	-0.525
ENSG00000144560	VGLL4	-18.642	-0.526
ENSG00000127774	EMC6	-11.471	-0.527
ENSG00000166598	HSP90B1	-22.425	-0.529
ENSG00000132963	POMP	-28.844	-0.530
ENSG00000125734	GPR108	-23.744	-0.530
ENSG00000173992	CCS	-7.078	-0.530
ENSG00000114446	IFT57	-21.255	-0.531
ENSG00000168297	PXK	-13.337	-0.531
ENSG00000148218	ALAD	-7.661	-0.531
ENSG00000155876	RRAGA	-34.474	-0.531
ENSG00000089063	TMEM230	-25.083	-0.532
ENSG00000132581	SDF2	-15.815	-0.532
ENSG00000163220	S100A9	-17.502	-0.532
ENSG00000165916	PSMC3	-26.371	-0.532
ENSG00000134153	EMC7	-23.910	-0.532
ENSG00000136986	DERL1	-23.441	-0.532
ENSG00000186010	NDUFA13	-23.824	-0.532
ENSG00000229833	PET100	-11.166	-0.533
ENSG00000171135	JAGN1	-14.889	-0.533
ENSG00000078902	TOLLIP	-26.280	-0.533
ENSG00000100151	PICK1	-12.883	-0.534
ENSG00000087077	TRIP6	-29.878	-0.534
ENSG00000088256	GNA11	-20.737	-0.535
ENSG00000196998	WDR45	-21.324	-0.535
ENSG00000177542	SLC25A22	-13.230	-0.535
ENSG00000204580	DDR1	-26.094	-0.535
ENSG00000110080	ST3GAL4	-22.201	-0.536
ENSG00000125503	PPP1R12C	-20.302	-0.536
ENSG00000102158	MAGT1	-20.030	-0.536
ENSG00000164099	PRSS12	-30.858	-0.537
ENSG00000034152	MAP2K3	-21.248	-0.537
ENSG00000058668	ATP2B4	-21.863	-0.537
ENSG00000117758	STX12	-21.973	-0.538
ENSG00000255302	EID1	-27.627	-0.539
ENSG00000129071	MBD4	-21.000	-0.539
ENSG00000163904	SENP2	-21.429	-0.540
ENSG00000163481	RNF25	-10.780	-0.540
ENSG00000068912	ERLEC1	-25.281	-0.540
ENSG00000124107	SLPI	-21.052	-0.540
ENSG00000239779	WBP1	-3.372	-0.540
ENSG00000119844	AFTPH	-16.433	-0.543
ENSG00000182197	EXT1	-16.759	-0.543
ENSG00000106400	ZNHIT1	-29.047	-0.544
ENSG00000044574	HSPA5	-31.065	-0.544
ENSG00000277258	PCGF2	-8.180	-0.545
ENSG00000070610	GBA2	-21.349	-0.545
ENSG00000103507	BCKDK	-27.487	-0.545
ENSG00000160932	LY6E	-26.583	-0.546
ENSG00000119723	COQ6	-8.250	-0.546
ENSG00000113761	ZNF346	-7.488	-0.547
ENSG00000184508	HDDC3	-7.699	-0.547
ENSG00000263001	GTF2I	-13.715	-0.547
ENSG00000148481	FAM188A	-7.611	-0.547
ENSG00000170004	CHD3	-31.324	-0.547
ENSG00000163171	CDC42EP3	-23.642	-0.547
ENSG00000172331	BPGM	-7.417	-0.547
ENSG00000103876	FAH	-24.855	-0.548
ENSG00000183648	NDUFB1	-21.040	-0.548
ENSG00000105220	GPI	-33.786	-0.549
ENSG00000100320	RBFOX2	-23.938	-0.549
ENSG00000141543	EIF4A3	-14.361	-0.549
ENSG00000108406	DHX40	-13.140	-0.550
ENSG00000132912	DCTN4	-24.329	-0.550
ENSG00000170903	MSANTD4	-8.308	-0.550
ENSG00000137269	LRRC1	-16.685	-0.550
ENSG00000133026	MYH10	-18.402	-0.551
ENSG00000137312	FLOT1	-25.583	-0.551
ENSG00000108439	PNPO	-27.093	-0.551
ENSG00000198356	ASNA1	-21.816	-0.551
ENSG00000133313	CNDP2	-36.878	-0.551
ENSG00000109016	DHRS7B	-10.284	-0.551
ENSG00000160714	UBE2Q1	-31.480	-0.552
ENSG00000126432	PRDX5	-39.830	-0.552
ENSG00000103222	ABCC1	-29.770	-0.552
ENSG00000120725	SIL1	-28.181	-0.552
ENSG00000101350	KIF3B	-16.698	-0.552
ENSG00000135631	RAB11FIP5	-27.420	-0.552
ENSG00000175334	BANF1	-28.106	-0.553
ENSG00000198876	DCAF12	-25.811	-0.554
ENSG00000111802	TDP2	-20.115	-0.554
ENSG00000076248	UNG	-17.974	-0.554
ENSG00000142687	KIAA0319L	-31.085	-0.555
ENSG00000158882	TOMM40L	-16.103	-0.557
ENSG00000176095	IP6K1	-11.561	-0.557
ENSG00000100413	POLR3H	-11.984	-0.558
ENSG00000164885	CDK5	-9.910	-0.558
ENSG00000130827	PLXNA3	-18.041	-0.558
ENSG00000169220	RGS14	-8.615	-0.558
ENSG00000168090	COPS6	-26.806	-0.559
ENSG00000124226	RNF114	-23.840	-0.560
ENSG00000163069	SGCB	-15.186	-0.560
ENSG00000174903	RAB1B	-32.589	-0.560
ENSG00000171867	PRNP	-48.603	-0.561
ENSG00000130202	NECTIN2	-22.636	-0.561
ENSG00000182704	TSKU	-28.195	-0.562
ENSG00000136819	C9orf78	-25.263	-0.562
ENSG00000164543	STK17A	-29.339	-0.562
ENSG00000161091	MFSD12	-30.591	-0.563
ENSG00000144567	FAM134A	-28.459	-0.564
ENSG00000183155	RABIF	-10.131	-0.564
ENSG00000187446	CHP1	-34.500	-0.564
ENSG00000178209	PLEC	-12.644	-0.565
ENSG00000186591	UBE2H	-37.851	-0.565
ENSG00000171159	C9orf16	-17.796	-0.566
ENSG00000160087	UBE2J2	-11.690	-0.566
ENSG00000155097	ATP6V1C1	-25.642	-0.566
ENSG00000197150	ABCB8	-13.476	-0.566
ENSG00000156990	RPUSD3	-21.688	-0.567
ENSG00000106546	AHR	-6.401	-0.567
ENSG00000100926	TM9SF1	-3.208	-0.567
ENSG00000121766	ZCCHC17	-20.775	-0.568
ENSG00000165264	NDUFB6	-17.206	-0.568
ENSG00000237765	FAM200B	-9.581	-0.570
ENSG00000167740	CYB5D2	-5.801	-0.570
ENSG00000159459	UBR1	-25.395	-0.570
ENSG00000254858	MPV17L2	-7.405	-0.570
ENSG00000008130	NADK	-24.456	-0.571
ENSG00000175854	SWI5	-9.547	-0.571
ENSG00000147364	FBXO25	-11.008	-0.571
ENSG00000054277	OPN3	-25.262	-0.571
ENSG00000072506	HSD17B10	-24.356	-0.572
ENSG00000204389	HSPA1A	-6.597	-0.572
ENSG00000137975	CLCA2	-14.137	-0.573
ENSG00000205220	PSMB10	-3.830	-0.573
ENSG00000064961	HMG20B	-25.090	-0.573
ENSG00000089693	MLF2	-34.790	-0.573
ENSG00000149357	LAMTOR1	-32.692	-0.574
ENSG00000112245	PTP4A1	-25.887	-0.575
ENSG00000100644	HIF1A	-39.090	-0.575
ENSG00000071462	WBSCR22	-36.572	-0.575
ENSG00000144233	AMMECR1L	-11.270	-0.575
ENSG00000147509	RGS20	-8.074	-0.576
ENSG00000086666	ZFAND6	-22.726	-0.576
ENSG00000167977	KCTD5	-22.824	-0.576
ENSG00000078808	SDF4	-42.240	-0.576
ENSG00000141367	CLTC	-42.516	-0.576
ENSG00000237190	CDKN2AIPNL	-14.226	-0.576
ENSG00000168936	TMEM129	-29.351	-0.577
ENSG00000161013	MGAT4B	-43.197	-0.577
ENSG00000108774	RAB5C	-30.425	-0.577
ENSG00000140416	TPM1	-39.711	-0.577
ENSG00000100567	PSMA3	-33.123	-0.577
ENSG00000117410	ATP6V0B	-38.124	-0.577
ENSG00000158470	B4GALT5	-23.891	-0.578
ENSG00000185651	UBE2L3	-23.953	-0.578
ENSG00000180979	LRRC57	-8.175	-0.579
ENSG00000170906	NDUFA3	-28.622	-0.580
ENSG00000146540	C7orf50	-28.733	-0.580
ENSG00000093167	LRRFIP2	-21.556	-0.581
